3.080000E-02    2.439450E+00
3.095000E-02    2.452230E+00
3.110000E-02    2.465060E+00
3.125000E-02    2.477940E+00
3.140000E-02    2.490870E+00
3.155000E-02    2.503850E+00
3.170000E-02    2.516880E+00
3.185000E-02    2.529950E+00
3.200000E-02    2.543070E+00
3.215000E-02    2.556250E+00
3.230000E-02    2.569470E+00
3.245000E-02    2.582740E+00
3.260000E-02    2.596050E+00
3.275000E-02    2.609420E+00
3.290000E-02    2.622830E+00
3.305000E-02    2.636290E+00
3.320000E-02    2.649800E+00
3.335000E-02    2.663360E+00
3.350000E-02    2.676960E+00
3.365000E-02    2.690610E+00
3.380000E-02    2.704310E+00
3.395000E-02    2.718060E+00
3.410000E-02    2.731850E+00
3.425000E-02    2.745690E+00
3.440000E-02    2.759580E+00
3.455000E-02    2.773520E+00
3.470000E-02    2.787500E+00
3.485000E-02    2.801520E+00
3.500000E-02    2.815600E+00
3.515000E-02    2.829720E+00
3.530000E-02    2.843890E+00
3.545000E-02    2.858100E+00
3.560000E-02    2.872360E+00
3.575000E-02    2.886670E+00
3.590000E-02    2.901020E+00
3.605000E-02    2.915420E+00
3.620000E-02    2.929860E+00
3.635000E-02    2.944350E+00
3.650000E-02    2.958890E+00
3.665000E-02    2.973470E+00
3.680000E-02    2.988090E+00
3.695000E-02    3.002760E+00
3.710000E-02    3.017480E+00
3.725000E-02    3.032240E+00
3.740000E-02    3.047050E+00
3.755000E-02    3.061900E+00
3.770000E-02    3.076800E+00
3.785000E-02    3.091740E+00
3.800000E-02    3.106720E+00
3.815000E-02    3.121750E+00
3.830000E-02    3.136830E+00
3.845000E-02    3.151950E+00
3.860000E-02    3.167110E+00
3.875000E-02    3.182320E+00
3.890000E-02    3.197570E+00
3.905000E-02    3.212860E+00
3.920000E-02    3.228200E+00
3.935000E-02    3.243590E+00
3.950000E-02    3.259010E+00
3.965000E-02    3.274480E+00
3.980000E-02    3.290000E+00
3.995000E-02    3.305550E+00
4.010000E-02    3.321150E+00
4.025000E-02    3.336800E+00
4.040000E-02    3.352480E+00
4.055000E-02    3.368210E+00
4.070000E-02    3.383990E+00
4.085000E-02    3.399800E+00
4.100000E-02    3.415660E+00
4.115000E-02    3.431560E+00
4.130000E-02    3.447500E+00
4.145000E-02    3.463490E+00
4.160000E-02    3.479510E+00
4.175000E-02    3.495580E+00
4.190000E-02    3.511690E+00
4.205000E-02    3.527850E+00
4.220000E-02    3.544040E+00
4.235000E-02    3.560280E+00
4.250000E-02    3.576560E+00
4.265000E-02    3.592880E+00
4.280000E-02    3.609240E+00
4.295000E-02    3.625650E+00
4.310000E-02    3.642090E+00
4.325000E-02    3.658580E+00
4.340000E-02    3.675100E+00
4.355000E-02    3.691670E+00
4.370000E-02    3.708280E+00
4.385000E-02    3.724930E+00
4.400000E-02    3.741620E+00
4.415000E-02    3.758350E+00
4.430000E-02    3.775120E+00
4.445000E-02    3.791930E+00
4.460000E-02    3.808790E+00
4.475000E-02    3.825680E+00
4.490000E-02    3.842610E+00
4.505000E-02    3.859580E+00
4.520000E-02    3.876600E+00
4.535000E-02    3.893650E+00
4.550000E-02    3.910740E+00
4.565000E-02    3.927870E+00
4.580000E-02    3.945040E+00
4.595000E-02    3.962250E+00
4.610000E-02    3.979500E+00
4.625000E-02    3.996790E+00
4.640000E-02    4.014120E+00
4.655000E-02    4.031490E+00
4.670000E-02    4.048890E+00
4.685000E-02    4.066340E+00
4.700000E-02    4.083820E+00
4.715000E-02    4.101340E+00
4.730000E-02    4.118900E+00
4.745000E-02    4.136500E+00
4.760000E-02    4.154140E+00
4.775000E-02    4.171820E+00
4.790000E-02    4.189530E+00
4.805000E-02    4.207280E+00
4.820000E-02    4.225070E+00
4.835000E-02    4.242900E+00
4.850000E-02    4.260770E+00
4.865000E-02    4.278670E+00
4.880000E-02    4.296610E+00
4.895000E-02    4.314590E+00
4.910000E-02    4.332600E+00
4.925000E-02    4.350660E+00
4.940000E-02    4.368750E+00
4.955000E-02    4.386870E+00
4.970000E-02    4.405040E+00
4.985000E-02    4.423240E+00
5.000000E-02    4.441480E+00
